chan,utime,isotime,source,heard,level,error,dti,name,symbol,latitude,longitude,speed,course,altitude,frequency,offset,tone,system,status,telemetry,comment
0,1737785543,2025-01-25T06:12:23Z,PI1DRV,PI1DRV,51(19/21),0,!,PI1DRV,T#,52.208167,4.881667,,,,,,,"DireWolf, WB2OSZ",,,/Digi Mijdrecht (DireWolf 1.4)
0,1737785545,2025-01-25T06:12:25Z,ON0ABT-2,ON0ANT-10,79(18/18),0,=,ON0ABT-2,2#,51.115167,3.315500,,,,,,,SQ3PLX http://microsat.com.pl/,,, DIGI Beernem - WOC vzw
0,1737785546,2025-01-25T06:12:26Z,ON0ABT-2,PI1SHB?,44(11/13),0,=,ON0ABT-2,2#,51.115167,3.315500,,,,,,,SQ3PLX http://microsat.com.pl/,,, DIGI Beernem - WOC vzw
0,1737785554,2025-01-25T06:12:34Z,PI1SHB,PI1SHB,38(11/12),0,D,PI1SHB,/ ,,,,,,,,,,,,
0,1737785557,2025-01-25T06:12:37Z,PI1SHB,ON0ANT-10?,77(19/19),0,D,PI1SHB,/ ,,,,,,,,,,,,
0,1737785569,2025-01-25T06:12:49Z,PI1SHB,PI1SHB,41(11/12),0,;,PI4TIL,C-,51.579000,5.046833,,,,145.400,,,>40 APRSmax,,, VERON A39 Tilburg
0,1737785575,2025-01-25T06:12:55Z,ON3DV-9,ON0ANT-10?,76(19/18),0,`,ON3DV-9,/v,51.266833,4.484000,52.0,84.0,-2.0,145.650,,,Mic-Emsg,En Route,, 73 dylan_1
0,1737785577,2025-01-25T06:12:57Z,ON3DV-9,PI1SHB?,42(12/12),0,`,ON3DV-9,/v,51.266833,4.484000,52.0,84.0,-2.0,145.650,,,Mic-Emsg,En Route,, 73 dylan_1
0,1737785586,2025-01-25T06:13:06Z,PE2PVD-9,PI1SHB?,40(12/12),0,`,PE2PVD-9,/>,52.085167,4.273667,22.0,59.0,-5.0,430.087,+1600,88.5,Yaesu FTM-400DR,En Route,, Patrick FTM400 Volvo V70 on the road
0,1737785648,2025-01-25T06:14:08Z,PA5MB-10,ON0ANT-10,79(18/19),0,!,PA5MB-10,/#,51.565500,4.655500,,,,,,,SQ3FYK.com WX/Digi and SQ3PLX http://microsat.com.pl/,,,"6/Solar & Wind powered Igate / Digi JO21HN U=13.5V,T=24.6C"
0,1737785650,2025-01-25T06:14:10Z,PA5MB-10,PI1SHB?,37(11/12),0,!,PA5MB-10,/#,51.565500,4.655500,,,,,,,SQ3FYK.com WX/Digi and SQ3PLX http://microsat.com.pl/,,,"6/Solar & Wind powered Igate / Digi JO21HN U=13.5V,T=24.6C"
0,1737785654,2025-01-25T06:14:14Z,PI6BLA,PI1SHB,36(11/11),0,@,PI6BLA,/-,51.363167,5.250000,,,,,,,SQ3PLX http://microsat.com.pl/,,,"digi.i-gate, LoRa Bladel "
0,1737785654,2025-01-25T06:14:14Z,PI1SHB,PI1SHB,36(11/12),0,},PI1SHB,/ ,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1737785656,2025-01-25T06:14:16Z,PI6BLA,ON0ANT-10,74(18/19),0,@,PI6BLA,/-,51.363167,5.250000,,,,,,,SQ3PLX http://microsat.com.pl/,,,"digi.i-gate, LoRa Bladel "
0,1737785657,2025-01-25T06:14:17Z,PE2PVD-9,PI1SHB?,36(11/12),0,`,PE2PVD-9,/>,52.089833,4.283167,28.0,4.0,-4.0,430.087,+1600,88.5,Yaesu FTM-400DR,En Route,, Patrick FTM400 Volvo V70 on the road
0,1737785662,2025-01-25T06:14:22Z,PA5MB-10,ON0ANT-10?,71(19/18),0,},PA5MB-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737785680,2025-01-25T06:14:40Z,PA5MB-10,ON0ANT-10?,64(18/19),0,},PA5MB-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737785681,2025-01-25T06:14:41Z,PA5MB-10,ON0ANT-10?,81(19/18),0,},PA5MB-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737785683,2025-01-25T06:14:43Z,PI1SHB,PI1SHB,36(11/11),0,;,PI2SHB,/r,51.709333,5.319333,,,,430.175,+1600,71.9,>40 APRSmax,,,
0,1737785734,2025-01-25T06:15:34Z,ON0ANT-10,ON0ANT-10,78(19/19),0,@,ON0ANT-10,/-,51.217167,4.419500,,,,,,,SQ3PLX http://microsat.com.pl/,,,"WX3in1Plus2.0 U=12.2V,T=??.?C/??.?F"
0,1737785735,2025-01-25T06:15:35Z,ON0ANT-10,PI1SHB,42(12/12),0,@,ON0ANT-10,/-,51.217167,4.419500,,,,,,,SQ3PLX http://microsat.com.pl/,,,"WX3in1Plus2.0 U=12.2V,T=??.?C/??.?F"
0,1737785750,2025-01-25T06:15:50Z,PE2PVD-9,PI1SHB?,36(11/12),0,`,PE2PVD-9,/>,52.095000,4.287167,23.0,142.0,-3.0,430.087,+1600,88.5,Yaesu FTM-400DR,En Route,, Patrick FTM400 Volvo V70 on the road
0,1737785753,2025-01-25T06:15:53Z,PI1SHB,PI1SHB,44(12/12),0,},PI1SHB,/ ,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1737785762,2025-01-25T06:16:02Z,ON0ABT-2,ON0ANT-10,63(18/19),0,:,ON0ABT-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737785762,2025-01-25T06:16:02Z,ON0ABT-2,ON0ANT-10,64(18/19),0,:,ON0ABT-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737785763,2025-01-25T06:16:03Z,ON0ABT-2,ON0ANT-10,61(18/18),0,:,ON0ABT-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737785763,2025-01-25T06:16:03Z,ON0ABT-2,ON0ANT-10,79(18/19),0,:,ON0ABT-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737785765,2025-01-25T06:16:05Z,ON0ABT-2,PI1SHB?,42(11/12),0,:,ON0ABT-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737785766,2025-01-25T06:16:06Z,ON0ABT-2,PI1SHB?,44(12/12),0,:,ON0ABT-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737785767,2025-01-25T06:16:07Z,ON0ABT-2,PI1SHB?,40(11/12),0,:,ON0ABT-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737785767,2025-01-25T06:16:07Z,ON0ABT-2,PI1SHB?,34(11/11),0,:,ON0ABT-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737785792,2025-01-25T06:16:32Z,ON3DV-9,ON0ANT-10?,75(20/20),0,`,ON3DV-9,/v,51.302500,4.542833,52.0,55.0,12.0,145.650,,,Mic-Emsg,En Route,, 73 dylan_1
0,1737785793,2025-01-25T06:16:33Z,PI1DFT-2,PI1SHB,40(11/12),0,@,PI1DFT-2,/#,51.995000,4.335833,,,,432.500,,,SQ3PLX http://microsat.com.pl/,,,PI1DFT.432.500 MHz Digi Delft
0,1737785796,2025-01-25T06:16:36Z,PI1DFT-2,ON0ANT-10?,88(19/19),0,@,PI1DFT-2,/#,51.995000,4.335833,,,,432.500,,,SQ3PLX http://microsat.com.pl/,,,PI1DFT.432.500 MHz Digi Delft
0,1737785823,2025-01-25T06:17:03Z,PI1SHB,PI1SHB,37(11/12),0,},PI1SHB,/ ,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1737785833,2025-01-25T06:17:13Z,PI1SHB,PI1SHB,36(10/12),0,},PI1SHB,/ ,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1737785837,2025-01-25T06:17:17Z,PE2PVD-9,PI1SHB?,37(11/12),0,`,PE2PVD-9,/>,52.087833,4.296333,14.0,103.0,-18.0,430.087,+1600,88.5,Yaesu FTM-400DR,En Route,, Patrick FTM400 Volvo V70 on the road
0,1737785843,2025-01-25T06:17:23Z,ON7GE,ON0ANT-10?,76(19/20),0,!,ON7GE,/-,50.477000,4.242167,,,,,,,,,,73s Eddy JO20CL Beacon
0,1737785844,2025-01-25T06:17:24Z,PE2PVD-9,PI1SHB?,36(11/11),0,`,PE2PVD-9,/>,52.088000,4.297167,22.0,52.0,-15.0,430.087,+1600,88.5,Yaesu FTM-400DR,En Route,, Patrick FTM400 Volvo V70 on the road
0,1737785863,2025-01-25T06:17:43Z,ON3DV-9,ON0ANT-10?,78(18/18),0,`,ON3DV-9,/v,51.312500,4.565167,52.0,52.0,12.0,145.650,,,Mic-Emsg,En Route,, 73 dylan_1
0,1737785864,2025-01-25T06:17:44Z,ON3DV-9,PI1SHB?,49(11/12),0,`,ON3DV-9,/v,51.312500,4.565167,52.0,52.0,12.0,145.650,,,Mic-Emsg,En Route,, 73 dylan_1
0,1737785877,2025-01-25T06:17:57Z,PA5MB-10,ON0ANT-10?,79(18/20),0,},PA5MB-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737785890,2025-01-25T06:18:10Z,PE2PVD-9,PI1SHB?,37(11/12),0,`,PE2PVD-9,/>,52.088333,4.301500,10.0,196.0,-19.0,430.087,+1600,88.5,Yaesu FTM-400DR,En Route,, Patrick FTM400 Volvo V70 on the road
0,1737785895,2025-01-25T06:18:15Z,PA5MB-10,ON0ANT-10?,74(19/19),0,},PA5MB-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737785897,2025-01-25T06:18:17Z,PE2PVD-9,PI1SHB?,36(11/12),0,`,PE2PVD-9,/>,52.088167,4.301167,6.0,277.0,-19.0,430.087,+1600,88.5,Yaesu FTM-400DR,En Route,, Patrick FTM400 Volvo V70 on the road
0,1737785934,2025-01-25T06:18:54Z,ON3DV-9,ON0ANT-10?,78(18/18),0,`,ON3DV-9,/v,51.323333,4.587667,56.0,51.0,19.0,145.650,,,Mic-Emsg,En Route,, 73 dylan_1
0,1737785948,2025-01-25T06:19:08Z,ON0TVO,ON0ANT-10?,73(20/18),0,@,ON0TVO,/#,51.044833,3.701667,,,,,,,SQ3PLX http://microsat.com.pl/,,,DIGI Gent
0,1737785950,2025-01-25T06:19:10Z,PI6BLA,PI1SHB,41(13/11),0,@,PI6BLA,/-,51.363167,5.250000,,,,,,,SQ3PLX http://microsat.com.pl/,,,"digi.i-gate, LoRa Bladel "
0,1737785951,2025-01-25T06:19:11Z,PI1SHB,PI1SHB,39(11/12),0,},PI1SHB,/ ,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1737785952,2025-01-25T06:19:12Z,PI6BLA,ON0ANT-10,75(19/18),0,@,PI6BLA,/-,51.363167,5.250000,,,,,,,SQ3PLX http://microsat.com.pl/,,,"digi.i-gate, LoRa Bladel "
0,1737785961,2025-01-25T06:19:21Z,PA5MB-10,ON0ANT-10?,82(18/19),0,},PA5MB-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737785972,2025-01-25T06:19:32Z,PA5MB-10,ON0ANT-10?,74(19/18),0,},PA5MB-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737786001,2025-01-25T06:20:01Z,ON0TVO,ON0ANT-10?,79(18/18),0,T,ON0TVO,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,"Telemetry Test: Seq=42, Temp=6.0 C, Rx1h=180 Pkt, Dg1h=70 Pkt, Eff1h=60 Pcnt, Eff=59 Pcnt, O1= On0, O2= On0, O3= On0, O4= On0, I1= Hi0, I2= Hi0, I3= Hi0, I4= Hi0",
0,1737786005,2025-01-25T06:20:05Z,ON3DV-9,ON0ANT-10?,76(18/19),0,`,ON3DV-9,/v,51.335833,4.609167,55.0,41.0,18.0,145.650,,,Mic-Emsg,En Route,, 73 dylan_1
0,1737786006,2025-01-25T06:20:06Z,ON3DV-9,PI1SHB?,42(12/13),0,`,ON3DV-9,/v,51.335833,4.609167,55.0,41.0,18.0,145.650,,,Mic-Emsg,En Route,, 73 dylan_1
0,1737786024,2025-01-25T06:20:24Z,PA5MB-10,ON0ANT-10?,80(19/18),0,},PA5MB-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737786034,2025-01-25T06:20:34Z,ON0ANT-10,ON0ANT-10,70(19/18),0,@,ON0ANT-10,/-,51.217167,4.419500,,,,,,,SQ3PLX http://microsat.com.pl/,,,"WX3in1Plus2.0 U=12.2V,T=??.?C/??.?F"
0,1737786036,2025-01-25T06:20:36Z,ON0ANT-10,PI1SHB,41(12/13),0,@,ON0ANT-10,/-,51.217167,4.419500,,,,,,,SQ3PLX http://microsat.com.pl/,,,"WX3in1Plus2.0 U=12.2V,T=??.?C/??.?F"
0,1737786036,2025-01-25T06:20:36Z,PI1SHB,PI1SHB,47(11/12),0,D,PI1SHB,/ ,,,,,,,,,,,,
0,1737786048,2025-01-25T06:20:48Z,PA5MB-10,ON0ANT-10?,76(19/18),0,},PA5MB-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737786076,2025-01-25T06:21:16Z,ON3DV-9,ON0ANT-10?,77(19/18),0,`,ON3DV-9,/v,51.350333,4.626833,55.0,35.0,12.0,145.650,,,Mic-Emsg,En Route,, 73 dylan_1
0,1737786093,2025-01-25T06:21:33Z,PI1DFT-2,PI1SHB,40(12/11),0,@,PI1DFT-2,/#,51.995000,4.335833,,,,432.500,,,SQ3PLX http://microsat.com.pl/,,,PI1DFT.432.500 MHz Digi Delft
0,1737786095,2025-01-25T06:21:35Z,PI1DFT-2,ON0ANT-10?,78(18/19),0,@,PI1DFT-2,/#,51.995000,4.335833,,,,432.500,,,SQ3PLX http://microsat.com.pl/,,,PI1DFT.432.500 MHz Digi Delft
0,1737786102,2025-01-25T06:21:42Z,PD3V,PI1SHB?,48(13/13),0,`,PD3V,/-,51.601833,5.228333,0.0,,,,,,Mic-Emsg,In Service,,- QRV: Tom_1
0,1737786105,2025-01-25T06:21:45Z,PD3V,ON0ANT-10?,81(19/19),0,`,PD3V,/-,51.601833,5.228333,0.0,,,,,,Mic-Emsg,In Service,,- QRV: Tom_1
0,1737786113,2025-01-25T06:21:53Z,ON6SX,ON0ANT-10,74(19/20),0,@,ON6SX,/-,50.906667,4.625500,,,,,,,SQ3PLX http://microsat.com.pl/,,,"WX3in1Plus2.0 U=12.4V,T=20.1C/68.1F"
0,1737786114,2025-01-25T06:21:54Z,ON6SX,PI1SHB?,42(11/12),0,@,ON6SX,/-,50.906667,4.625500,,,,,,,SQ3PLX http://microsat.com.pl/,,,"WX3in1Plus2.0 U=12.4V,T=20.1C/68.1F"
0,1737786123,2025-01-25T06:22:03Z,PI1SHB,PI1SHB,45(11/12),0,},PI1SHB,/ ,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1737786143,2025-01-25T06:22:23Z,ON7GE,ON0ANT-10?,76(19/18),0,!,ON7GE,/-,50.477000,4.242167,,,,,,,,,,73s Eddy JO20CL Beacon
0,1737786148,2025-01-25T06:22:28Z,ON3DV-9,ON0ANT-10?,75(19/18),0,`,ON3DV-9,/v,51.359500,4.635500,19.0,296.0,17.0,145.650,,,Mic-Emsg,En Route,, 73 dylan_1
0,1737786149,2025-01-25T06:22:29Z,ON3DV-9,PI1SHB?,42(11/12),0,`,ON3DV-9,/v,51.359500,4.635500,19.0,296.0,17.0,145.650,,,Mic-Emsg,En Route,, 73 dylan_1
0,1737786152,2025-01-25T06:22:32Z,PI1SHB,PI1SHB,48(12/12),0,T,PI1SHB,/ ,,,,,,,,,>40 APRSmax,,"Seq=907, Avg 10m=0.0780 Rx Erlang, Avg 10m=0.0360 Tx Erlang, RxPkts=64.0 count/10m, IGateDropRx=64.0 count/10m, TxPkts=27.0 count/10m, D1=0, D2=0, D3=0, D4=0, D5=0, D6=0, D7=0, D8=0",
0,1737786156,2025-01-25T06:22:36Z,PI1SHB,ON0ANT-10?,79(19/19),0,T,PI1SHB,/ ,,,,,,,,,>40 APRSmax,,"Seq=907, Avg 10m=0.0780 Rx Erlang, Avg 10m=0.0360 Tx Erlang, RxPkts=64.0 count/10m, IGateDropRx=64.0 count/10m, TxPkts=27.0 count/10m, D1=0, D2=0, D3=0, D4=0, D5=0, D6=0, D7=0, D8=0",
0,1737786195,2025-01-25T06:23:15Z,ON0ABT-2,ON0ANT-10,80(19/18),0,;,ON0WV,2&,51.208167,3.224833,,,,145.650,,79.7,SQ3PLX http://microsat.com.pl/,,,  Elnk357361
0,1737786197,2025-01-25T06:23:17Z,ON0ABT-2,PI1SHB?,40(11/12),0,;,ON0WV,2&,51.208167,3.224833,,,,145.650,,79.7,SQ3PLX http://microsat.com.pl/,,,  Elnk357361
0,1737786221,2025-01-25T06:23:41Z,ON3DV-9,ON0ANT-10?,79(19/19),0,`,ON3DV-9,/v,51.359167,4.622667,34.0,332.0,7.0,145.650,,,Mic-Emsg,En Route,, 73 dylan_1
0,1737786248,2025-01-25T06:24:08Z,PA5MB-10,ON0ANT-10,78(18/19),0,!,PA5MB-10,/#,51.565500,4.655500,,,,,,,SQ3FYK.com WX/Digi and SQ3PLX http://microsat.com.pl/,,,"6/Solar & Wind powered Igate / Digi JO21HN U=13.5V,T=24.7C"
0,1737786250,2025-01-25T06:24:10Z,PA5MB-10,PI1SHB?,36(12/11),0,!,PA5MB-10,/#,51.565500,4.655500,,,,,,,SQ3FYK.com WX/Digi and SQ3PLX http://microsat.com.pl/,,,"6/Solar & Wind powered Igate / Digi JO21HN U=13.5V,T=24.7C"
0,1737786254,2025-01-25T06:24:14Z,PI1SHB,PI1SHB,33(11/12),0,;,PI6SHB,/r,51.699667,5.347333,,,,1242.350,+2800,71.9,>40 APRSmax,,,0
0,1737786254,2025-01-25T06:24:14Z,PI6BLA,PI1SHB,35(11/11),0,@,PI6BLA,/-,51.363167,5.250000,,,,,,,SQ3PLX http://microsat.com.pl/,,,"digi.i-gate, LoRa Bladel "
0,1737786255,2025-01-25T06:24:15Z,PI6BLA,ON0ANT-10,76(19/18),0,@,PI6BLA,/-,51.363167,5.250000,,,,,,,SQ3PLX http://microsat.com.pl/,,,"digi.i-gate, LoRa Bladel "
0,1737786263,2025-01-25T06:24:23Z,PA5MB-10,ON0ANT-10?,68(19/18),0,},PA5MB-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737786264,2025-01-25T06:24:24Z,PA5MB-10,ON0ANT-10?,80(19/18),0,},PA5MB-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737786271,2025-01-25T06:24:31Z,PA5MB-10,ON0ANT-10?,72(19/19),0,},PA5MB-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737786295,2025-01-25T06:24:55Z,ON3DV-9,ON0ANT-10?,72(19/18),0,`,ON3DV-9,/v,51.371000,4.612833,38.0,332.0,7.0,145.650,,,Mic-Emsg,En Route,, 73 dylan_1
0,1737786295,2025-01-25T06:24:55Z,ON3DV-9,PI1SHB?,43(11/12),0,`,ON3DV-9,/v,51.371000,4.612833,38.0,332.0,7.0,145.650,,,Mic-Emsg,En Route,, 73 dylan_1
0,1737786325,2025-01-25T06:25:25Z,PA5MB-10,ON0ANT-10?,80(18/20),0,},PA5MB-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737786332,2025-01-25T06:25:32Z,PI1SHB,PI1SHB,40(11/12),0,!,PI1SHB,/#,51.700333,5.346333,,,,,,,>40 APRSmax,,,/Cross-Band Digi/IGate 's-Hertogenbosch
0,1737786334,2025-01-25T06:25:34Z,PI1SHB,ON0ANT-10,60(19/18),0,!,PI1SHB,/#,51.700333,5.346333,,,,,,,>40 APRSmax,,,/Cross-Band Digi/IGate 's-Hertogenbosch
0,1737786335,2025-01-25T06:25:35Z,ON0ANT-10,ON0ANT-10,78(19/19),0,@,ON0ANT-10,/-,51.217167,4.419500,,,,,,,SQ3PLX http://microsat.com.pl/,,,"WX3in1Plus2.0 U=12.2V,T=??.?C/??.?F"
0,1737786336,2025-01-25T06:25:36Z,ON0ANT-10,PI1SHB,45(12/12),0,@,ON0ANT-10,/-,51.217167,4.419500,,,,,,,SQ3PLX http://microsat.com.pl/,,,"WX3in1Plus2.0 U=12.2V,T=??.?C/??.?F"
0,1737786337,2025-01-25T06:25:37Z,PI1SHB,PI1SHB,37(11/12),0,D,PI1SHB,/ ,,,,,,,,,,,,
0,1737786363,2025-01-25T06:26:03Z,ON0ABT-2,ON0ANT-10,62(19/18),0,:,ON0ABT-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737786363,2025-01-25T06:26:03Z,ON0ABT-2,ON0ANT-10,57(19/17),0,:,ON0ABT-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737786364,2025-01-25T06:26:04Z,ON0ABT-2,ON0ANT-10,59(19/17),0,:,ON0ABT-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737786364,2025-01-25T06:26:04Z,ON0ABT-2,ON0ANT-10,73(19/18),0,:,ON0ABT-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737786366,2025-01-25T06:26:06Z,ON0ABT-2,PI1SHB?,40(11/12),0,:,ON0ABT-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737786367,2025-01-25T06:26:07Z,ON0ABT-2,PI1SHB?,39(11/12),0,:,ON0ABT-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737786368,2025-01-25T06:26:08Z,ON0ABT-2,PI1SHB?,34(11/11),0,:,ON0ABT-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737786368,2025-01-25T06:26:08Z,ON0ABT-2,PI1SHB?,34(11/11),0,:,ON0ABT-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737786373,2025-01-25T06:26:13Z,PI1SHB,PI1SHB,38(12/12),0,},PI1SHB,/ ,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1737786385,2025-01-25T06:26:25Z,ON7DE,ON0ANT-10,79(18/19),0,;,PRA shack,\C,51.013000,4.304667,,,,,,,UIview 32 bit apps,,,PRA shack open every friday 19.30 LT
0,1737786386,2025-01-25T06:26:26Z,ON7DE,PI1SHB?,40(11/12),0,;,PRA shack,\C,51.013000,4.304667,,,,,,,UIview 32 bit apps,,,PRA shack open every friday 19.30 LT
0,1737786394,2025-01-25T06:26:34Z,PI1DFT-2,PI1SHB,40(11/14),0,@,PI1DFT-2,/#,51.995000,4.335833,,,,432.500,,,SQ3PLX http://microsat.com.pl/,,,PI1DFT.432.500 MHz Digi Delft
0,1737786396,2025-01-25T06:26:36Z,ON7DE,ON0ANT-10,74(18/18),0,=,ON7DE,L#,50.999000,4.310667,,,,,,,UIview 32 bit apps,,,2/Home Station {UIV32N}
0,1737786397,2025-01-25T06:26:37Z,ON7DE,PI1SHB?,43(11/11),0,=,ON7DE,L#,50.999000,4.310667,,,,,,,UIview 32 bit apps,,,2/Home Station {UIV32N}
0,1737786401,2025-01-25T06:26:41Z,PB2N-10,PB2N-10,69(12/12),0,`,PB2N-10,YY,52.436667,4.818500,0.0,,,,,,Mic-Emsg,Off Duty,,_1
0,1737786413,2025-01-25T06:26:53Z,ON7DE,ON0ANT-10,71(19/18),0,>,ON7DE,/ ,,,,,,,,,UIview 32 bit apps,,,oper. Eddy  QTH Londerzeel JO20DX
0,1737786414,2025-01-25T06:26:54Z,ON7DE,PI1SHB?,46(12/12),0,>,ON7DE,/ ,,,,,,,,,UIview 32 bit apps,,,oper. Eddy  QTH Londerzeel JO20DX
0,1737786424,2025-01-25T06:27:04Z,ON7DE,ON0ANT-10,79(19/19),0,<,ON7DE,/ ,,,,,,,,,UIview 32 bit apps,,,"IGATE,MSG_CNT=0,LOC_CNT=19"
0,1737786425,2025-01-25T06:27:05Z,ON7DE,PI1SHB?,47(13/13),0,<,ON7DE,/ ,,,,,,,,,UIview 32 bit apps,,,"IGATE,MSG_CNT=0,LOC_CNT=19"
0,1737786435,2025-01-25T06:27:15Z,ON3DV-9,ON0ANT-10?,85(19/19),0,`,ON3DV-9,/v,51.390000,4.599000,22.0,358.0,6.0,145.650,,,Mic-Emsg,En Route,, 73 dylan_1
0,1737786436,2025-01-25T06:27:16Z,ON3DV-9,PI1SHB?,43(12/12),0,`,ON3DV-9,/v,51.390000,4.599000,22.0,358.0,6.0,145.650,,,Mic-Emsg,En Route,, 73 dylan_1
0,1737786443,2025-01-25T06:27:23Z,PI1DRV,PI1DRV,52(19/20),0,!,PI1DRV,T#,52.208167,4.881667,,,,,,,"DireWolf, WB2OSZ",,,/Digi Mijdrecht (DireWolf 1.4)
0,1737786447,2025-01-25T06:27:27Z,ON7GE,ON0ANT-10?,74(19/20),0,!,ON7GE,/-,50.477000,4.242167,,,,,,,,,,73s Eddy JO20CL Beacon
0,1737786506,2025-01-25T06:28:26Z,ON3DV-9,ON0ANT-10?,77(19/19),0,`,ON3DV-9,/v,51.394833,4.596833,15.0,321.0,7.0,145.650,,,Mic-Emsg,En Route,, 73 dylan_1
0,1737786551,2025-01-25T06:29:11Z,PI6BLA,PI1SHB,42(11/11),0,@,PI6BLA,/-,51.363167,5.250000,,,,,,,SQ3PLX http://microsat.com.pl/,,,"digi.i-gate, LoRa Bladel "
0,1737786551,2025-01-25T06:29:11Z,PI1SHB,PI1SHB,34(10/11),0,},PI1SHB,/ ,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1737786553,2025-01-25T06:29:13Z,PI6BLA,ON0ANT-10,79(19/18),0,@,PI6BLA,/-,51.363167,5.250000,,,,,,,SQ3PLX http://microsat.com.pl/,,,"digi.i-gate, LoRa Bladel "
0,1737786562,2025-01-25T06:29:22Z,PA5MB-10,ON0ANT-10?,83(19/19),0,},PA5MB-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737786579,2025-01-25T06:29:39Z,PA5MB-10,ON0ANT-10?,81(19/18),0,},PA5MB-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737786624,2025-01-25T06:30:24Z,PA5MB-10,ON0ANT-10?,74(18/18),0,},PA5MB-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737786635,2025-01-25T06:30:35Z,ON0ANT-10,ON0ANT-10,82(19/19),0,@,ON0ANT-10,/-,51.217167,4.419500,,,,,,,SQ3PLX http://microsat.com.pl/,,,"WX3in1Plus2.0 U=12.2V,T=??.?C/??.?F"
0,1737786636,2025-01-25T06:30:36Z,ON0ANT-10,PI1SHB,42(11/12),0,@,ON0ANT-10,/-,51.217167,4.419500,,,,,,,SQ3PLX http://microsat.com.pl/,,,"WX3in1Plus2.0 U=12.2V,T=??.?C/??.?F"
0,1737786648,2025-01-25T06:30:48Z,PA5MB-10,ON0ANT-10?,77(18/19),0,},PA5MB-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737786653,2025-01-25T06:30:53Z,PI1SHB,PI1SHB,44(12/12),0,},PI1SHB,/ ,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1737786654,2025-01-25T06:30:54Z,ON3DV-9,ON0ANT-10?,80(18/19),0,`,ON3DV-9,/v,51.407167,4.590000,1.0,263.0,4.0,145.650,,,Mic-Emsg,En Route,, 73 dylan_1
0,1737786681,2025-01-25T06:31:21Z,PI1SHB,PI1SHB,39(11/11),0,;,PI4SHB,C-,51.694667,5.265500,,,,145.250,,,>40 APRSmax,,, VERON A25 's-Hertogenbosch
